,user,datetime,method,request,status,size,page,date,page_category,time_on_page,is_idle,session_identification 
6620,1.9.189.94,2021-07-22 17:28:45+08:00,GET,quiz,200,63799,covid-19,22,quiz,0:00:00,True,2
6621,42.153.131.36,2021-07-22 17:43:33+08:00,GET,quiz?fbclid=IwAR2CWztM9s0B4GHKjjl7tX8q51R7gOuB0YeeaC2X0v8Q9F0oAVHNArD9qPk,200,63799,covid-19,22,quiz,0:00:00,True,1
6622,113.210.108.167,2021-07-22 17:52:59+08:00,GET,quiz,200,63799,covid-19,22,quiz,0 days 00:00:43,False,1
6623,113.210.108.167,2021-07-22 17:53:42+08:00,GET,quiz,200,63799,covid-19,22,quiz,0:00:00,True,1
6624,115.164.221.138,2021-07-22 18:14:53+08:00,GET,quiz?fbclid=IwAR2Siq5cKSDJP4SMviaAz5Y4e7PS_9cBL2MbgoDRt0vDi7tKw3OtECXIuvA,200,63799,covid-19,22,quiz,0:00:00,True,1
6625,113.210.113.167,2021-07-22 18:34:40+08:00,GET,quiz?fbclid=IwAR2uy1tjoiyNvpppdBqrOJvpV4HrkTQh7Vlfzufs266fay7CJPeal67c7lk,200,63799,covid-19,22,quiz,0:00:00,True,1
6626,27.125.242.200,2021-07-22 18:43:07+08:00,GET,quiz?fbclid=IwAR0FnVgU7c9udCUlc62S04r6iZfrN75YUBh4J8JnLYqkHF6d7Yh_L3VI9wc,200,63799,covid-19,22,quiz,0:00:00,True,1
6627,113.211.127.81,2021-07-22 18:53:49+08:00,GET,quiz?fbclid=IwAR1HCwI19u9g19DSX9_OPURLklVunb9D87rV5Mng3Zg6xfE2H08qbZPavMY,200,63799,covid-19,22,quiz,0 days 00:00:03,False,1
6628,113.211.127.81,2021-07-22 18:53:52+08:00,GET,quiz?fbclid=IwAR1HCwI19u9g19DSX9_OPURLklVunb9D87rV5Mng3Zg6xfE2H08qbZPavMY,200,63799,covid-19,22,quiz,0 days 00:00:02,False,1
6629,113.211.127.81,2021-07-22 18:53:54+08:00,POST,_update_track_page_without_login,200,201,covid-19,22,login,0:00:00,True,1
6630,31.13.127.2,2021-07-22 19:02:51+08:00,GET,assets/landing_page/styles.css,200,27066,covid-19,22,landing_page,0 days 00:00:01,False,1
6631,31.13.127.9,2021-07-22 19:02:51+08:00,GET,assets/landing_page/vendors/hover-master/css/hover.css,200,114697,covid-19,22,landing_page,0 days 00:00:01,False,1
6632,31.13.127.30,2021-07-22 19:02:51+08:00,GET,assets/landing_page/vendors/bootstrap/dist/css/bootstrap.min.css,200,155758,covid-19,22,landing_page,0 days 18:14:42,True,1
6633,31.13.127.2,2021-07-22 19:02:52+08:00,GET,assets/landing_page/vendors/bootstrap/dist/js/bootstrap.min.js,200,58072,covid-19,22,landing_page,0 days 00:00:04,False,1
6634,31.13.127.9,2021-07-22 19:02:52+08:00,GET,assets/landing_page/vendors/datatable/js/jquery-3.5.js,200,89475,covid-19,22,landing_page,0 days 03:05:26,True,1
6635,31.13.127.18,2021-07-22 19:02:54+08:00,GET,assets/landing_page/Images/icon-06.png,200,6574,covid-19,22,landing_page,0 days 00:00:01,False,1
6636,31.13.127.32,2021-07-22 19:02:54+08:00,GET,assets/landing_page/Images/icon-07.png,200,7830,covid-19,22,landing_page,0 days 00:00:01,False,1
6637,31.13.127.29,2021-07-22 19:02:54+08:00,GET,assets/landing_page/Images/img-02.png,200,145795,covid-19,22,landing_page,0 days 00:00:02,False,1
6638,31.13.127.24,2021-07-22 19:02:54+08:00,GET,assets/landing_page/Fonts/Montserrat/Montserrat-Bold.ttf,200,244468,covid-19,22,landing_page,0 days 00:00:02,False,1
6639,31.13.127.3,2021-07-22 19:02:54+08:00,GET,assets/landing_page/Images/img-01.png,200,735602,covid-19,22,landing_page,0 days 00:00:02,False,1
6640,31.13.127.32,2021-07-22 19:02:55+08:00,GET,assets/landing_page/Fonts/Arca%20Majora%203/ArcaMajora3-Bold.otf,200,29568,covid-19,22,landing_page,0 days 00:00:01,False,1
6641,31.13.127.18,2021-07-22 19:02:55+08:00,GET,assets/landing_page/Fonts/Arca%20Majora%203/ArcaMajora3-Heavy.otf,200,29936,covid-19,22,landing_page,0 days 00:00:01,False,1
6642,31.13.127.29,2021-07-22 19:02:56+08:00,GET,assets/landing_page/Fonts/Montserrat/Montserrat-Regular.ttf,200,245708,covid-19,22,landing_page,0 days 00:00:01,False,1
6643,31.13.127.2,2021-07-22 19:02:56+08:00,GET,assets/landing_page/Images/icon-09.png,200,11387,covid-19,22,landing_page,0 days 00:00:01,False,1
6644,31.13.127.32,2021-07-22 19:02:56+08:00,GET,assets/landing_page/Images/icon-08.png,200,8494,covid-19,22,landing_page,0 days 00:00:01,False,1
6645,31.13.127.3,2021-07-22 19:02:56+08:00,GET,assets/landing_page/Fonts/Montserrat/Montserrat-Medium.ttf,200,243180,covid-19,22,landing_page,0 days 00:00:02,False,1
6646,31.13.127.18,2021-07-22 19:02:56+08:00,GET,assets/landing_page/Images/icon-01.png,200,16290,covid-19,22,landing_page,0 days 00:00:01,False,1
6647,31.13.127.24,2021-07-22 19:02:56+08:00,GET,assets/landing_page/Fonts/Montserrat/Montserrat-ExtraBold.ttf,200,244868,covid-19,22,landing_page,0 days 00:00:02,False,1
6648,31.13.127.18,2021-07-22 19:02:57+08:00,GET,assets/landing_page/Images/vaccine_list.jpeg,200,71895,covid-19,22,landing_page,0 days 00:00:02,False,1
6649,31.13.127.29,2021-07-22 19:02:57+08:00,GET,assets/landing_page/Images/arrow-orange.png,200,356,covid-19,22,landing_page,0 days 00:00:01,False,1
6650,31.13.127.32,2021-07-22 19:02:57+08:00,GET,assets/landing_page/Images/vaccine_safety.png,200,157441,covid-19,22,landing_page,0 days 00:00:02,False,1
6651,31.13.127.2,2021-07-22 19:02:57+08:00,GET,assets/landing_page/Images/img-03.png,200,32491,covid-19,22,landing_page,0 days 00:00:01,False,1
6652,31.13.127.24,2021-07-22 19:02:58+08:00,GET,assets/landing_page/Images/mysejahtera.png,200,187528,covid-19,22,landing_page,0 days 00:00:01,False,1
6653,31.13.127.2,2021-07-22 19:02:58+08:00,GET,assets/landing_page/Images/phone_call.png,200,36107,covid-19,22,landing_page,0 days 00:00:01,False,1
6654,31.13.127.3,2021-07-22 19:02:58+08:00,GET,assets/landing_page/Images/website.png,200,118632,covid-19,22,landing_page,0 days 19:05:58,True,1
6655,31.13.127.29,2021-07-22 19:02:58+08:00,GET,assets/landing_page/Images/img-05.png,200,153317,covid-19,22,landing_page,0:00:00,True,1
6656,31.13.127.18,2021-07-22 19:02:59+08:00,GET,assets/landing_page/Images/arrow-white.png,200,272,covid-19,22,landing_page,0 days 00:00:01,False,1
6657,31.13.127.24,2021-07-22 19:02:59+08:00,GET,assets/landing_page/Images/img-08.png,200,15670,covid-19,22,landing_page,0:00:00,True,1
6658,31.13.127.2,2021-07-22 19:02:59+08:00,GET,assets/landing_page/Images/bg-01.png,200,348343,covid-19,22,landing_page,0:00:00,True,1
6659,31.13.127.32,2021-07-22 19:02:59+08:00,GET,assets/landing_page/Images/img-07.png,200,12751,covid-19,22,landing_page,0 days 00:21:06,False,1
6660,31.13.127.18,2021-07-22 19:03:00+08:00,GET,assets/landing_page/Images/bg-04.png,200,164493,covid-19,22,landing_page,0:00:00,True,1
6661,31.13.103.17,2021-07-22 19:03:24+08:00,GET,assets/landing_page/Images/img-02.png,200,145795,covid-19,22,landing_page,0:00:00,True,1
6662,183.171.134.152,2021-07-22 19:24:03+08:00,GET,quiz?fbclid=IwAR1vp-HLQX59PzAAPiy-MHZz4TCWgND3fWwBr3Ixs0G_W125joI-6nCDI8Q,200,63799,covid-19,22,quiz,0:00:00,True,1
6663,31.13.127.11,2021-07-22 19:24:05+08:00,GET,quiz,200,63799,covid-19,22,quiz,0:00:00,True,1
6664,31.13.127.35,2021-07-22 19:24:05+08:00,GET,quiz,200,63799,covid-19,22,quiz,0:00:00,True,1
6665,31.13.127.113,2021-07-22 19:24:05+08:00,GET,quiz,200,63799,covid-19,22,quiz,0 days 00:00:02,False,1
6666,31.13.127.32,2021-07-22 19:24:05+08:00,GET,quiz,200,63799,covid-19,22,quiz,0:00:00,True,1
6667,31.13.127.22,2021-07-22 19:24:05+08:00,GET,quiz,200,63799,covid-19,22,quiz,0 days 00:00:01,False,1
6668,31.13.127.22,2021-07-22 19:24:06+08:00,GET,quiz,200,63799,covid-19,22,quiz,0 days 17:53:25,True,1
6669,31.13.127.113,2021-07-22 19:24:07+08:00,GET,quiz,200,63799,covid-19,22,quiz,0:00:00,True,1
6670,31.13.127.16,2021-07-22 19:24:07+08:00,GET,quiz,200,63799,covid-19,22,quiz,0 days 02:44:13,True,1
6671,31.13.127.1,2021-07-22 19:24:07+08:00,GET,quiz,200,63799,covid-19,22,quiz,0 days 17:53:24,True,2
6672,31.13.127.14,2021-07-22 19:24:07+08:00,GET,quiz,200,63799,covid-19,22,quiz,0 days 02:44:13,True,2
6673,69.171.249.23,2021-07-22 19:26:55+08:00,GET,quiz,200,63799,covid-19,22,quiz,1 days 02:37:41,True,1
6674,27.125.248.102,2021-07-22 19:27:55+08:00,GET,quiz?fbclid=IwAR3OCzRxoz0lfJtpw8y6XD8IfgnCD4P7mNPkdmMYzeGxwVnoXg5hYOZ0JUo,200,63799,covid-19,22,quiz,0:00:00,True,1
6675,183.78.10.16,2021-07-22 19:31:35+08:00,GET,quiz?fbclid=IwAR2CJTjzUG7VAOB6twfJqVjlvslTpD9waL9IcdrxBNiQHhcsB7Qbtb4W2NY,200,63799,covid-19,22,quiz,0 days 00:00:04,False,1
6676,183.78.10.16,2021-07-22 19:31:39+08:00,POST,_update_track_page_without_login,200,201,covid-19,22,login,0:00:00,True,1
6677,183.171.127.235,2021-07-22 19:39:17+08:00,GET,assets/landing_page/vendors/bootstrap/dist/css/bootstrap.min.css,200,155758,covid-19,22,landing_page,0:00:00,True,1
6678,113.210.124.123,2021-07-22 19:44:57+08:00,GET,quiz?fbclid=IwAR2Srh9moPhDyHmTl5y4I5DFmbNYp5IG8dmewIcgtRv5W-PpZoQUAr2qXAg,200,63799,covid-19,22,quiz,0:00:00,True,1
6679,147.158.146.43,2021-07-22 19:46:46+08:00,GET,quiz?fbclid=IwAR2ygLJ445ZxqcTW4B5D0izQPocVhWcgQNuokUCcDEInmeXHWQwX2g8Chvc,200,63799,covid-19,22,quiz,0 days 00:00:04,False,2
6680,147.158.146.43,2021-07-22 19:46:50+08:00,POST,_update_track_page_without_login,200,201,covid-19,22,login,0:00:00,True,2
6681,14.192.209.21,2021-07-22 19:48:02+08:00,GET,quiz?fbclid=IwAR3D09UQ2D9A5Dp3Oy_c180Amo_cUTFrThXDp64rI8HAo77qjL-Xe2ZH4Og,200,63799,covid-19,22,quiz,0:00:00,True,1
6682,183.171.31.246,2021-07-22 19:48:02+08:00,GET,quiz?fbclid=IwAR3a6fqYYdOHNPTxNwtdK7hwVY8CvYOPx4iYiZbpF6SWssF-vJrBtLoYQvM,200,63799,covid-19,22,quiz,0:00:00,True,1
6683,42.191.84.27,2021-07-22 19:56:51+08:00,GET,quiz?fbclid=IwAR21WpCIjDSush95DNOXYJ_udYNqrebfXBrR_Td_ctDYw6n7ZC84ujvv9Ns,200,63799,covid-19,22,quiz,0 days 00:00:02,False,1
6684,42.191.84.27,2021-07-22 19:56:53+08:00,POST,_update_track_page_without_login,200,201,covid-19,22,login,0:00:00,True,1
6685,42.189.152.135,2021-07-22 19:57:11+08:00,GET,quiz,200,63799,covid-19,22,quiz,0 days 00:00:02,False,1
6686,42.189.152.135,2021-07-22 19:57:13+08:00,POST,_update_track_page_without_login,200,201,covid-19,22,login,0:00:00,True,1
6687,115.164.215.4,2021-07-22 20:03:19+08:00,GET,quiz,200,63799,covid-19,22,quiz,0:00:00,True,1
6688,183.78.84.201,2021-07-22 20:12:32+08:00,GET,quiz?fbclid=IwAR1sXPb68GRPbW0mA-i0XPuXpNfTzu15YTylmd1voSg8BHVzL-SkUaOT2YM,200,63799,covid-19,22,quiz,0:00:00,True,1
6689,183.171.127.6,2021-07-22 20:15:05+08:00,GET,quiz?fbclid=IwAR19GJ9HO43JYWDUD9iIxw0g_4c_ejeinJKge2OINwbayxLNHrTytxY9AIE,200,63799,covid-19,22,quiz,0:00:00,True,1
6690,173.252.83.120,2021-07-22 20:23:26+08:00,GET,covid-19,301,239,covid-19,22,main_page,0:00:01,False,4
6691,173.252.83.120,2021-07-22 20:23:26+08:00,GET,covid-19,200,49526,covid-19,22,main_page,0 days 14:11:21,True,4
6692,173.252.83.8,2021-07-22 20:23:27+08:00,GET,covid-19,301,239,covid-19,22,main_page,0 days 00:00:01,False,4
6693,173.252.83.8,2021-07-22 20:23:28+08:00,GET,covid-19,200,49526,covid-19,22,main_page,1 days 03:57:33,True,4
6694,173.252.83.20,2021-07-22 20:23:30+08:00,GET,covid-19,200,49526,covid-19,22,main_page,0 days 17:45:26,True,6
6695,173.252.83.6,2021-07-22 20:23:32+08:00,GET,covid-19,200,49526,covid-19,22,main_page,1 days 01:41:05,True,4
6696,173.252.83.15,2021-07-22 20:23:33+08:00,GET,covid-19,200,49526,covid-19,22,main_page,1 days 03:57:28,True,2
6697,173.252.83.9,2021-07-22 20:23:34+08:00,GET,covid-19,200,49526,covid-19,22,main_page,1 days 03:57:26,True,5
6698,1.32.73.250,2021-07-22 20:23:46+08:00,GET,quiz,200,63799,covid-19,22,quiz,0 days 00:00:02,False,1
6699,1.32.73.250,2021-07-22 20:23:48+08:00,POST,_update_track_page_without_login,200,201,covid-19,22,login,0 days 00:01:00,False,1
6700,115.164.209.140,2021-07-22 20:24:43+08:00,GET,quiz?fbclid=IwAR3BNlpwYXhqx7JGNfe5wDGBG9XsUR3qY0whqla0ZN4HRVchbvyNAyHOc_s,200,63799,covid-19,22,quiz,0:00:00,True,1
6701,1.32.73.250,2021-07-22 20:24:48+08:00,GET,quiz,200,63799,covid-19,22,quiz,0 days 00:00:05,False,1
6702,1.32.73.250,2021-07-22 20:24:53+08:00,POST,_update_track_page_without_login,200,201,covid-19,22,login,0 days 01:21:06,True,1
6703,147.158.209.218,2021-07-22 20:33:50+08:00,GET,signup?first_time=true,200,33837,covid-19,22,sign_up,0 days 00:00:01,False,3
6704,147.158.209.218,2021-07-22 20:33:51+08:00,POST,_update_track_page_without_login,200,201,covid-19,22,login,0 days 23:04:23,True,3
6705,175.140.49.81,2021-07-22 20:55:08+08:00,GET,quiz?fbclid=IwAR3wkAlSe-erstMqJQl9I1MzgjDI4I21pMuIfLsHBZDxuF-6BskjyJjSLB0,200,63799,covid-19,22,quiz,0:00:00,True,1
6706,113.210.112.167,2021-07-22 20:55:52+08:00,GET,quiz?fbclid=IwAR2ODL58bQeoBzBMhD5RqsOKt2TFdlB--ACe3qejl5Y2__rGptJWQDNkfJo_aem_AZ8KCB-FPjpAvivsHmEsznMT1DqySUpFwQIE8mG9gE3Vz_nT5LFFaZyWcr8PB9FV2inrpv0mrbi4ZXyDv54gvsJaIJVKRoF8dftrJjYEGSzgoi1J89R-hAlNwmbiDLQAjQ8,200,63799,covid-19,22,quiz,0:00:00,True,1
6707,27.125.245.38,2021-07-22 20:59:04+08:00,GET,quiz?fbclid=IwAR2eA5Y9xo1mU9RjDSoTmyWiJEVUpyyIglzZNGq3U-Yz_13_piWTvzkfzqw,200,63799,covid-19,22,quiz,0:00:00,True,1
6708,210.186.190.152,2021-07-22 21:02:20+08:00,GET,quiz?fbclid=IwAR2Qj5OFMtGcCWIY_cePB-jdRHtX5qS8Tt9wClFLGj_U0w9LEqHZJf2BJfE_aem_AZ-V4cGWSHannG0hFpD4w77KygVT4vZYBeYKHH58x6nMAg7rSyhcsBqEyjUgL42TgGlWw5Yw1PNNyFtYtnHSgz_rKFAm4v4_srMX8xDsgIdpiuSG6PR63u-KBGtLT2Jt9a4,200,63799,covid-19,22,quiz,0 days 00:00:02,False,1
6709,210.186.190.152,2021-07-22 21:02:22+08:00,POST,_update_track_page_without_login,200,201,covid-19,22,login,0:00:00,True,1
6710,219.93.158.43,2021-07-22 21:12:36+08:00,GET,covid-19,200,49526,covid-19,22,main_page,0 days 00:00:07,False,14
6711,219.93.158.43,2021-07-22 21:12:43+08:00,GET,login,200,77378,covid-19,22,login,0 days 00:00:01,False,14
6712,219.93.158.43,2021-07-22 21:12:44+08:00,POST,_update_track_page_without_login,200,201,covid-19,22,login,0 days 00:00:08,False,14
6713,219.93.158.43,2021-07-22 21:12:52+08:00,GET,/dashboard?notice=true,200,51137,covid-19,22,dashboard,0:00:01,False,14
6714,219.93.158.43,2021-07-22 21:12:52+08:00,POST,_google_login,200,1100,covid-19,22,login,0 days 00:00:01,False,14
6715,219.93.158.43,2021-07-22 21:12:53+08:00,GET,_dashboard_list?token=%20eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJwYXlsb2FkIjp7InVzZXJfaWQiOjc1NiwidXNlcl90eXBlIjoiQ3VzdG9tZXIiLCJ1c2VyX2VtYWlsIjoibHlvbmdAbW11LmVkdS5teSIsInVzZXJfbmFtZSI6InZpYz0lJSYvLyckJCdgYGAiLCJ1c2VyX2dlbmRlciI6Im1hbGUiLCJ1c2VyX2FnZSI6IjE5OTAiLCJ1c2VyX3JhY2UiOiJPdGhlcnMiLCJ1c2VyX3Bob25lIjoiMTIzNDU2Nzg5IiwiY2FtcGFpZ25faWQiOiIxODIiLCJjYW1wYWlnbl9uYW1lIjoiVmFjY2luYXRpb24gQXdhcmVuZXNzIENhbXBhaWduIiwiY2FtcGFpZ25fdHlwZSI6Im9ubGluZSIsImNhbXBhaWduX2xhbmRpbmdfcGFnZSI6Imh0dHBzOi8vZnV5b2gtYWRzLmNvbS9jYW1wYWlnbl9sYW5kaW5nX3BhZ2UvIn0sImlhdCI6MTYyNjk1OTU3MiwiZXhwIjoxNjI3MTM5NTcyfQ.-rmqpTL81ymYUI8e2JdMGi6_OZSOk-bhQdl_0nmDyFs,200,5495,covid-19,22,dashboard,0 days 00:00:50,False,14
6716,219.93.158.43,2021-07-22 21:13:43+08:00,GET,logout,200,77378,covid-19,22,logout,0 days 00:00:01,True,14
6717,219.93.158.43,2021-07-22 21:13:44+08:00,POST,_update_track_page_without_login,200,201,covid-19,22,login,1 days 00:25:30,True,15
6718,115.164.185.215,2021-07-22 21:14:57+08:00,GET,quiz?fbclid=IwAR0nSpzCIoxm-yX0aSE8hAvJvz79arFsSfBldUZXVFa3E7aYmBumzMtNt6o,200,63799,covid-19,22,quiz,0:00:00,True,1
6719,175.142.207.55,2021-07-22 21:18:57+08:00,GET,covid-19,200,49526,covid-19,22,main_page,0:00:01,False,1
6720,175.142.207.55,2021-07-22 21:18:57+08:00,GET,assets/landing_page/vendors/bootstrap/dist/css/bootstrap.min.css,200,155758,covid-19,22,landing_page,0:00:01,False,1
6721,175.142.207.55,2021-07-22 21:18:57+08:00,GET,assets/landing_page/vendors/bootstrap/dist/js/bootstrap.min.js,200,58072,covid-19,22,landing_page,0:00:01,False,1
6722,175.142.207.55,2021-07-22 21:18:57+08:00,GET,assets/landing_page/Fonts/Montserrat/Montserrat-Bold.ttf,200,244468,covid-19,22,landing_page,0:00:01,False,1
6723,175.142.207.55,2021-07-22 21:18:57+08:00,GET,assets/landing_page/Fonts/Montserrat/Montserrat-Medium.ttf,200,243180,covid-19,22,landing_page,0:00:01,False,1
6724,175.142.207.55,2021-07-22 21:18:57+08:00,GET,assets/landing_page/Fonts/Montserrat/Montserrat-Regular.ttf,200,245708,covid-19,22,landing_page,0:00:01,False,1
6725,175.142.207.55,2021-07-22 21:18:57+08:00,GET,assets/landing_page/Fonts/Montserrat/Montserrat-ExtraBold.ttf,200,244868,covid-19,22,landing_page,0:00:01,False,1
6726,175.142.207.55,2021-07-22 21:18:57+08:00,GET,assets/landing_page/Images/bg-01.png,200,348343,covid-19,22,landing_page,0:00:01,False,1
6727,175.142.207.55,2021-07-22 21:18:57+08:00,GET,assets/landing_page/Images/icon-01.png,200,16290,covid-19,22,landing_page,0:00:01,False,1
6728,175.142.207.55,2021-07-22 21:18:57+08:00,GET,assets/landing_page/Images/icon-07.png,200,7830,covid-19,22,landing_page,0:00:01,False,1
6729,175.142.207.55,2021-07-22 21:18:57+08:00,GET,assets/landing_page/Fonts/Arca%20Majora%203/ArcaMajora3-Bold.otf,200,29568,covid-19,22,landing_page,0:00:01,False,1
6730,175.142.207.55,2021-07-22 21:18:57+08:00,GET,assets/landing_page/Images/img-02.png,200,145795,covid-19,22,landing_page,0:00:01,False,1
6731,175.142.207.55,2021-07-22 21:18:57+08:00,GET,assets/landing_page/vendors/datatable/js/jquery-3.5.js,200,89475,covid-19,22,landing_page,0:00:01,False,1
6732,175.142.207.55,2021-07-22 21:18:57+08:00,GET,assets/landing_page/styles.css,200,27066,covid-19,22,landing_page,0:00:01,False,1
6733,175.142.207.55,2021-07-22 21:18:57+08:00,GET,assets/landing_page/vendors/hover-master/css/hover.css,200,114697,covid-19,22,landing_page,0:00:01,False,1
6734,175.142.207.55,2021-07-22 21:18:57+08:00,GET,assets/landing_page/Images/img-01.png,200,735602,covid-19,22,landing_page,0:00:01,False,1
6735,175.142.207.55,2021-07-22 21:18:57+08:00,GET,assets/landing_page/Images/icon-06.png,200,6574,covid-19,22,landing_page,0:00:01,False,1
6736,175.142.207.55,2021-07-22 21:18:57+08:00,GET,assets/landing_page/Fonts/Arca%20Majora%203/ArcaMajora3-Heavy.otf,200,29936,covid-19,22,landing_page,0 days 00:00:01,False,1
6737,175.142.207.55,2021-07-22 21:18:58+08:00,GET,assets/landing_page/Images/img-07.png,200,12751,covid-19,22,landing_page,0:00:01,False,1
6738,175.142.207.55,2021-07-22 21:18:58+08:00,GET,assets/landing_page/Images/img-08.png,200,15670,covid-19,22,landing_page,0:00:01,False,1
6739,175.142.207.55,2021-07-22 21:18:58+08:00,GET,assets/landing_page/Images/bg-04.png,200,164493,covid-19,22,landing_page,0:00:01,False,1
6740,175.142.207.55,2021-07-22 21:18:58+08:00,GET,assets/landing_page/Images/arrow-white.png,200,272,covid-19,22,landing_page,0:00:01,False,1
6741,175.142.207.55,2021-07-22 21:18:58+08:00,GET,assets/landing_page/Images/icon-09.png,200,11387,covid-19,22,landing_page,0:00:01,False,1
6742,175.142.207.55,2021-07-22 21:18:58+08:00,GET,assets/landing_page/Images/img-03.png,200,32491,covid-19,22,landing_page,0:00:01,False,1
6743,175.142.207.55,2021-07-22 21:18:58+08:00,GET,assets/landing_page/Images/vaccine_safety.png,200,157441,covid-19,22,landing_page,0:00:01,False,1
6744,175.142.207.55,2021-07-22 21:18:58+08:00,GET,assets/landing_page/Images/vaccine_list.jpeg,200,71895,covid-19,22,landing_page,0:00:01,False,1
6745,175.142.207.55,2021-07-22 21:18:58+08:00,GET,assets/landing_page/Images/arrow-orange.png,200,356,covid-19,22,landing_page,0:00:01,False,1
6746,175.142.207.55,2021-07-22 21:18:58+08:00,GET,assets/landing_page/Images/mysejahtera.png,200,187528,covid-19,22,landing_page,0:00:01,False,1
6747,175.142.207.55,2021-07-22 21:18:58+08:00,GET,assets/landing_page/Images/icon-08.png,200,8494,covid-19,22,landing_page,0:00:01,False,1
6748,175.142.207.55,2021-07-22 21:18:58+08:00,GET,assets/landing_page/Images/website.png,200,118632,covid-19,22,landing_page,0:00:01,False,1
6749,175.142.207.55,2021-07-22 21:18:58+08:00,GET,assets/landing_page/Images/phone_call.png,200,36107,covid-19,22,landing_page,0:00:01,False,1
6750,175.142.207.55,2021-07-22 21:18:58+08:00,GET,assets/landing_page/Images/img-05.png,200,153317,covid-19,22,landing_page,0:00:00,True,1
6751,115.164.206.21,2021-07-22 21:22:24+08:00,GET,quiz,200,63799,covid-19,22,quiz,0:00:00,True,1
6752,103.1.106.11,2021-07-22 21:22:59+08:00,GET,assets/landing_page/Images/img-03.png,200,32491,covid-19,22,landing_page,0:00:01,False,21
6753,103.1.106.11,2021-07-22 21:22:59+08:00,GET,assets/landing_page/Images/vaccine_safety.png,200,157441,covid-19,22,landing_page,0:00:01,False,21
6754,103.1.106.11,2021-07-22 21:22:59+08:00,GET,covid-19,200,49526,covid-19,22,main_page,0:00:01,False,21
6755,103.1.106.11,2021-07-22 21:22:59+08:00,GET,covid-19,200,49526,covid-19,22,main_page,0:00:01,False,21
6756,103.1.106.11,2021-07-22 21:22:59+08:00,GET,covid-19,301,239,covid-19,22,main_page,0:00:01,False,21
6757,103.1.106.11,2021-07-22 21:22:59+08:00,GET,assets/landing_page/Images/icon-09.png,200,11387,covid-19,22,landing_page,0:00:01,False,21
6758,103.1.106.11,2021-07-22 21:22:59+08:00,GET,assets/landing_page/Images/vaccine_list.jpeg,200,71895,covid-19,22,landing_page,0:00:01,False,21
6759,103.1.106.11,2021-07-22 21:22:59+08:00,GET,assets/landing_page/Images/arrow-orange.png,200,356,covid-19,22,landing_page,0:00:01,False,21
6760,103.1.106.11,2021-07-22 21:22:59+08:00,GET,assets/landing_page/Images/website.png,200,118632,covid-19,22,landing_page,0:00:01,False,21
6761,103.1.106.11,2021-07-22 21:22:59+08:00,GET,assets/landing_page/Images/phone_call.png,200,36107,covid-19,22,landing_page,0:00:01,False,21
6762,103.1.106.11,2021-07-22 21:22:59+08:00,GET,assets/landing_page/vendors/bootstrap/dist/css/bootstrap.min.css,200,155758,covid-19,22,landing_page,0:00:01,False,21
6763,103.1.106.11,2021-07-22 21:22:59+08:00,GET,assets/landing_page/Images/img-01.png,200,735602,covid-19,22,landing_page,0:00:01,False,21
6764,103.1.106.11,2021-07-22 21:22:59+08:00,GET,assets/landing_page/Images/icon-07.png,200,7830,covid-19,22,landing_page,0:00:01,False,21
6765,103.1.106.11,2021-07-22 21:22:59+08:00,GET,assets/landing_page/Images/icon-06.png,200,6574,covid-19,22,landing_page,0:00:01,False,21
6766,103.1.106.11,2021-07-22 21:22:59+08:00,GET,assets/landing_page/Images/img-02.png,200,145795,covid-19,22,landing_page,0:00:01,False,21
6767,103.1.106.11,2021-07-22 21:22:59+08:00,GET,assets/landing_page/vendors/bootstrap/dist/js/bootstrap.min.js,200,58072,covid-19,22,landing_page,0:00:01,False,21
6768,103.1.106.11,2021-07-22 21:22:59+08:00,GET,assets/landing_page/vendors/datatable/js/jquery-3.5.js,200,89475,covid-19,22,landing_page,0:00:01,False,21
6769,103.1.106.11,2021-07-22 21:22:59+08:00,GET,assets/landing_page/styles.css,200,27066,covid-19,22,landing_page,0:00:01,False,21
6770,103.1.106.11,2021-07-22 21:22:59+08:00,GET,assets/landing_page/vendors/hover-master/css/hover.css,200,114697,covid-19,22,landing_page,0:00:01,False,21
6771,103.1.106.11,2021-07-22 21:22:59+08:00,GET,assets/landing_page/Images/icon-08.png,200,8494,covid-19,22,landing_page,0:00:01,False,21
6772,103.1.106.11,2021-07-22 21:22:59+08:00,GET,assets/landing_page/Images/mysejahtera.png,200,187528,covid-19,22,landing_page,0:00:01,False,21
6773,103.1.106.11,2021-07-22 21:22:59+08:00,GET,assets/landing_page/Images/icon-01.png,200,16290,covid-19,22,landing_page,0 days 00:00:01,False,21
6774,103.1.106.11,2021-07-22 21:23:00+08:00,GET,assets/landing_page/Images/img-07.png,200,12751,covid-19,22,landing_page,0:00:01,False,21
6775,103.1.106.11,2021-07-22 21:23:00+08:00,GET,assets/landing_page/Images/arrow-white.png,200,272,covid-19,22,landing_page,0:00:01,False,21
6776,103.1.106.11,2021-07-22 21:23:00+08:00,GET,assets/landing_page/Images/img-05.png,200,153317,covid-19,22,landing_page,0:00:01,False,21
6777,103.1.106.11,2021-07-22 21:23:00+08:00,GET,assets/landing_page/Fonts/Montserrat/Montserrat-Medium.ttf,200,243180,covid-19,22,landing_page,0:00:01,False,21
